id_geo___ca,pj,total,t_voluntario,t_necesario,t_consecutivo,c_ordinario,c_especial,c_sin_masa,comunidad_provincia,comunidad_autonoma,año,trimestre
1601,fisica,34.0,34.0,0.0,0.0,2.0,0.0,32.0,araba alava,Pais Vasco,2023,4
1648,fisica,100.0,100.0,0.0,0.0,13.0,1.0,86.0,bizkaia,Pais Vasco,2023,4
1620,fisica,34.0,34.0,0.0,0.0,2.0,0.0,32.0,gipuzkoa,Pais Vasco,2023,4
1851,fisica,17.0,14.0,0.0,3.0,0.0,0.0,17.0,ceuta,Ceuta,2023,4
1952,fisica,3.0,3.0,0.0,0.0,1.0,0.0,2.0,melilla,Melilla,2023,4
104,empresas,15.0,14.0,1.0,0.0,4.0,0.0,11.0,almeria,Andalucia,2023,4
111,empresas,22.0,21.0,1.0,0.0,11.0,2.0,9.0,cadiz,Andalucia,2023,4
114,empresas,10.0,10.0,0.0,0.0,3.0,0.0,7.0,cordoba,Andalucia,2023,4
118,empresas,10.0,10.0,0.0,0.0,3.0,6.0,1.0,granada,Andalucia,2023,4
121,empresas,9.0,8.0,1.0,0.0,7.0,0.0,2.0,huelva,Andalucia,2023,4
123,empresas,7.0,7.0,0.0,0.0,1.0,1.0,5.0,jaen,Andalucia,2023,4
129,empresas,25.0,24.0,1.0,0.0,13.0,0.0,12.0,malaga,Andalucia,2023,4
141,empresas,52.0,52.0,0.0,0.0,18.0,5.0,29.0,sevilla,Andalucia,2023,4
943,empresas,26.0,26.0,0.0,0.0,10.0,4.0,12.0,aragon,,2023,4
222,empresas,8.0,8.0,0.0,0.0,1.0,3.0,4.0,huesca,Aragon,2023,4
244,empresas,2.0,2.0,0.0,0.0,1.0,1.0,0.0,teruel,Aragon,2023,4
250,empresas,16.0,16.0,0.0,0.0,8.0,0.0,8.0,zaragoza,Aragon,2023,4
333,empresas,22.0,20.0,2.0,0.0,9.0,2.0,11.0,asturias,Asturias,2023,4
407,empresas,27.0,26.0,1.0,0.0,14.0,0.0,13.0,balears illes,Baleares,2023,4
639,empresas,34.0,34.0,0.0,0.0,13.0,4.0,17.0,canarias,,2023,4
538,empresas,12.0,12.0,0.0,0.0,7.0,0.0,5.0,santa cruz de tenerife,Canarias,2023,4
639,empresas,11.0,11.0,0.0,0.0,4.0,4.0,3.0,cantabria,Cantabria,2023,4
705,empresas,1.0,1.0,0.0,0.0,0.0,0.0,1.0,avila,Castilla y Leon,2023,4
709,empresas,12.0,10.0,2.0,0.0,4.0,2.0,6.0,burgos,Castilla y Leon,2023,4
724,empresas,7.0,7.0,0.0,0.0,1.0,3.0,3.0,leon,Castilla y Leon,2023,4
734,empresas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,palencia,Castilla y Leon,2023,4
737,empresas,9.0,9.0,0.0,0.0,2.0,2.0,5.0,salamanca,Castilla y Leon,2023,4
740,empresas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,segovia,Castilla y Leon,2023,4
742,empresas,1.0,0.0,1.0,0.0,0.0,0.0,1.0,soria,Castilla y Leon,2023,4
747,empresas,13.0,13.0,0.0,0.0,5.0,1.0,7.0,valladolid,Castilla y Leon,2023,4
749,empresas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zamora,Castilla y Leon,2023,4
802,empresas,20.0,20.0,0.0,0.0,3.0,1.0,16.0,albacete,Castilla La Mancha,2023,4
813,empresas,12.0,12.0,0.0,0.0,5.0,0.0,7.0,ciudad real,Castilla La Mancha,2023,4
816,empresas,3.0,3.0,0.0,0.0,1.0,0.0,2.0,cuenca,Castilla La Mancha,2023,4
819,empresas,4.0,4.0,0.0,0.0,1.0,0.0,3.0,guadalajara,Castilla La Mancha,2023,4
845,empresas,16.0,16.0,0.0,0.0,13.0,1.0,2.0,toledo,Castilla La Mancha,2023,4
908,empresas,320.0,312.0,8.0,0.0,64.0,41.0,215.0,barcelona,Cataluña,2023,4
917,empresas,19.0,16.0,3.0,0.0,7.0,0.0,12.0,girona,Cataluña,2023,4
925,empresas,16.0,16.0,0.0,0.0,6.0,0.0,10.0,lleida,Cataluña,2023,4
943,empresas,29.0,28.0,1.0,0.0,8.0,3.0,18.0,tarragona,Cataluña,2023,4
734,empresas,115.0,114.0,1.0,0.0,28.0,16.0,71.0,valencia,Valencia,2023,4
1106,empresas,13.0,13.0,0.0,0.0,8.0,0.0,5.0,badajoz,Extremadura,2023,4
1110,empresas,2.0,2.0,0.0,0.0,1.0,0.0,1.0,caceres,Extremadura,2023,4
1227,empresas,13.0,13.0,0.0,0.0,8.0,0.0,5.0,lugo,Galicia,2023,4
1232,empresas,2.0,2.0,0.0,0.0,0.0,0.0,2.0,ourense,Galicia,2023,4
1236,empresas,34.0,33.0,1.0,0.0,14.0,1.0,19.0,pontevedra,Galicia,2023,4
1328,empresas,286.0,272.0,12.0,2.0,59.0,110.0,117.0,madrid,Madrid,2023,4
1430,empresas,54.0,53.0,1.0,0.0,21.0,11.0,22.0,murcia,Murcia,2023,4
1531,empresas,12.0,12.0,0.0,0.0,4.0,0.0,8.0,navarra,Navarra,2023,4
1601,empresas,4.0,4.0,0.0,0.0,0.0,1.0,3.0,araba alava,Pais Vasco,2023,4
1648,empresas,38.0,38.0,0.0,0.0,7.0,16.0,15.0,bizkaia,Pais Vasco,2023,4
1620,empresas,15.0,15.0,0.0,0.0,7.0,0.0,8.0,gipuzkoa,Pais Vasco,2023,4
1851,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,ceuta,Ceuta,2023,4
1952,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,melilla,Melilla,2023,4
104,fisica,92.0,92.0,0.0,0.0,8.0,1.0,83.0,almeria,Andalucia,2024,1
111,fisica,134.0,133.0,0.0,1.0,30.0,3.0,101.0,cadiz,Andalucia,2024,1
114,fisica,33.0,33.0,0.0,0.0,3.0,0.0,30.0,cordoba,Andalucia,2024,1
118,fisica,102.0,102.0,0.0,0.0,26.0,1.0,75.0,granada,Andalucia,2024,1
121,fisica,56.0,56.0,0.0,0.0,12.0,0.0,44.0,huelva,Andalucia,2024,1
123,fisica,19.0,19.0,0.0,0.0,8.0,0.0,11.0,jaen,Andalucia,2024,1
129,fisica,156.0,154.0,0.0,2.0,31.0,1.0,124.0,malaga,Andalucia,2024,1
141,fisica,300.0,300.0,0.0,0.0,20.0,0.0,280.0,sevilla,Andalucia,2024,1
943,fisica,116.0,115.0,0.0,1.0,20.0,0.0,96.0,aragon,,2024,1
222,fisica,16.0,15.0,0.0,1.0,4.0,0.0,12.0,huesca,Aragon,2024,1
244,fisica,9.0,9.0,0.0,0.0,4.0,0.0,5.0,teruel,Aragon,2024,1
250,fisica,91.0,91.0,0.0,0.0,12.0,0.0,79.0,zaragoza,Aragon,2024,1
333,fisica,153.0,152.0,1.0,0.0,54.0,0.0,99.0,asturias,Asturias,2024,1
407,fisica,63.0,63.0,0.0,0.0,2.0,0.0,61.0,balears illes,Baleares,2024,1
639,fisica,385.0,385.0,0.0,0.0,8.0,0.0,377.0,canarias,,2024,1
538,fisica,151.0,151.0,0.0,0.0,4.0,0.0,147.0,santa cruz de tenerife,Canarias,2024,1
639,fisica,46.0,46.0,0.0,0.0,12.0,0.0,34.0,cantabria,Cantabria,2024,1
705,fisica,6.0,6.0,0.0,0.0,0.0,0.0,6.0,avila,Castilla y Leon,2024,1
709,fisica,16.0,16.0,0.0,0.0,1.0,0.0,15.0,burgos,Castilla y Leon,2024,1
724,fisica,55.0,55.0,0.0,0.0,14.0,2.0,39.0,leon,Castilla y Leon,2024,1
734,fisica,4.0,4.0,0.0,0.0,0.0,0.0,4.0,palencia,Castilla y Leon,2024,1
737,fisica,25.0,25.0,0.0,0.0,3.0,0.0,22.0,salamanca,Castilla y Leon,2024,1
740,fisica,10.0,10.0,0.0,0.0,2.0,0.0,8.0,segovia,Castilla y Leon,2024,1
742,fisica,1.0,1.0,0.0,0.0,0.0,0.0,1.0,soria,Castilla y Leon,2024,1
747,fisica,62.0,62.0,0.0,0.0,6.0,1.0,55.0,valladolid,Castilla y Leon,2024,1
749,fisica,15.0,15.0,0.0,0.0,0.0,0.0,15.0,zamora,Castilla y Leon,2024,1
802,fisica,43.0,43.0,0.0,0.0,1.0,1.0,41.0,albacete,Castilla La Mancha,2024,1
813,fisica,13.0,13.0,0.0,0.0,0.0,0.0,13.0,ciudad real,Castilla La Mancha,2024,1
816,fisica,14.0,14.0,0.0,0.0,1.0,0.0,13.0,cuenca,Castilla La Mancha,2024,1
819,fisica,34.0,33.0,0.0,1.0,1.0,1.0,32.0,guadalajara,Castilla La Mancha,2024,1
845,fisica,109.0,104.0,2.0,3.0,9.0,0.0,100.0,toledo,Castilla La Mancha,2024,1
908,fisica,1343.0,1329.0,0.0,14.0,166.0,0.0,1177.0,barcelona,Cataluña,2024,1
917,fisica,139.0,139.0,0.0,0.0,8.0,0.0,131.0,girona,Cataluña,2024,1
925,fisica,123.0,123.0,0.0,0.0,0.0,0.0,123.0,lleida,Cataluña,2024,1
943,fisica,135.0,132.0,0.0,3.0,2.0,0.0,133.0,tarragona,Cataluña,2024,1
734,fisica,496.0,492.0,0.0,4.0,56.0,5.0,435.0,valencia,Valencia,2024,1
1106,fisica,70.0,70.0,0.0,0.0,27.0,0.0,43.0,badajoz,Extremadura,2024,1
1110,fisica,20.0,20.0,0.0,0.0,1.0,0.0,19.0,caceres,Extremadura,2024,1
1227,fisica,20.0,20.0,0.0,0.0,3.0,0.0,17.0,lugo,Galicia,2024,1
1232,fisica,11.0,11.0,0.0,0.0,1.0,0.0,10.0,ourense,Galicia,2024,1
1236,fisica,68.0,68.0,0.0,0.0,8.0,0.0,60.0,pontevedra,Galicia,2024,1
1328,fisica,970.0,893.0,0.0,77.0,83.0,16.0,871.0,madrid,Madrid,2024,1
1430,fisica,397.0,395.0,0.0,2.0,31.0,2.0,364.0,murcia,Murcia,2024,1
1531,fisica,58.0,58.0,0.0,0.0,2.0,1.0,55.0,navarra,Navarra,2024,1
1601,fisica,40.0,40.0,0.0,0.0,2.0,0.0,38.0,araba alava,Pais Vasco,2024,1
1648,fisica,81.0,81.0,0.0,0.0,9.0,0.0,72.0,bizkaia,Pais Vasco,2024,1
1620,fisica,51.0,51.0,0.0,0.0,5.0,0.0,46.0,gipuzkoa,Pais Vasco,2024,1
1851,fisica,15.0,13.0,0.0,2.0,0.0,0.0,15.0,ceuta,Ceuta,2024,1
1952,fisica,5.0,5.0,0.0,0.0,0.0,0.0,5.0,melilla,Melilla,2024,1
104,empresas,10.0,10.0,0.0,0.0,3.0,1.0,6.0,almeria,Andalucia,2024,1
111,empresas,9.0,9.0,0.0,0.0,3.0,4.0,2.0,cadiz,Andalucia,2024,1
114,empresas,15.0,15.0,0.0,0.0,6.0,0.0,9.0,cordoba,Andalucia,2024,1
118,empresas,15.0,14.0,1.0,0.0,6.0,6.0,3.0,granada,Andalucia,2024,1
121,empresas,7.0,7.0,0.0,0.0,6.0,0.0,1.0,huelva,Andalucia,2024,1
123,empresas,6.0,5.0,1.0,0.0,4.0,0.0,2.0,jaen,Andalucia,2024,1
129,empresas,33.0,31.0,2.0,0.0,9.0,6.0,18.0,malaga,Andalucia,2024,1
141,empresas,35.0,33.0,2.0,0.0,12.0,0.0,23.0,sevilla,Andalucia,2024,1
943,empresas,33.0,31.0,2.0,0.0,9.0,0.0,24.0,aragon,,2024,1
222,empresas,3.0,2.0,1.0,0.0,2.0,0.0,1.0,huesca,Aragon,2024,1
244,empresas,2.0,2.0,0.0,0.0,0.0,0.0,2.0,teruel,Aragon,2024,1
250,empresas,28.0,27.0,1.0,0.0,7.0,0.0,21.0,zaragoza,Aragon,2024,1
333,empresas,27.0,25.0,2.0,0.0,8.0,4.0,15.0,asturias,Asturias,2024,1
407,empresas,18.0,18.0,0.0,0.0,8.0,0.0,10.0,balears illes,Baleares,2024,1
639,empresas,27.0,27.0,0.0,0.0,9.0,6.0,12.0,canarias,,2024,1
538,empresas,13.0,13.0,0.0,0.0,4.0,3.0,6.0,santa cruz de tenerife,Canarias,2024,1
639,empresas,17.0,17.0,0.0,0.0,4.0,12.0,1.0,cantabria,Cantabria,2024,1
705,empresas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,avila,Castilla y Leon,2024,1
709,empresas,8.0,8.0,0.0,0.0,3.0,2.0,3.0,burgos,Castilla y Leon,2024,1
724,empresas,7.0,7.0,0.0,0.0,4.0,0.0,3.0,leon,Castilla y Leon,2024,1
734,empresas,4.0,4.0,0.0,0.0,3.0,0.0,1.0,palencia,Castilla y Leon,2024,1
737,empresas,8.0,7.0,1.0,0.0,1.0,2.0,5.0,salamanca,Castilla y Leon,2024,1
740,empresas,4.0,4.0,0.0,0.0,2.0,1.0,1.0,segovia,Castilla y Leon,2024,1
742,empresas,2.0,2.0,0.0,0.0,1.0,0.0,1.0,soria,Castilla y Leon,2024,1
747,empresas,16.0,14.0,2.0,0.0,6.0,5.0,5.0,valladolid,Castilla y Leon,2024,1
749,empresas,1.0,1.0,0.0,0.0,1.0,0.0,0.0,zamora,Castilla y Leon,2024,1
802,empresas,12.0,12.0,0.0,0.0,1.0,0.0,11.0,albacete,Castilla La Mancha,2024,1
813,empresas,5.0,5.0,0.0,0.0,2.0,0.0,3.0,ciudad real,Castilla La Mancha,2024,1
816,empresas,5.0,5.0,0.0,0.0,3.0,0.0,2.0,cuenca,Castilla La Mancha,2024,1
819,empresas,3.0,3.0,0.0,0.0,1.0,0.0,2.0,guadalajara,Castilla La Mancha,2024,1
845,empresas,9.0,9.0,0.0,0.0,2.0,0.0,7.0,toledo,Castilla La Mancha,2024,1
908,empresas,337.0,330.0,7.0,0.0,83.0,24.0,230.0,barcelona,Cataluña,2024,1
917,empresas,15.0,15.0,0.0,0.0,5.0,1.0,9.0,girona,Cataluña,2024,1
925,empresas,15.0,14.0,1.0,0.0,5.0,1.0,9.0,lleida,Cataluña,2024,1
943,empresas,19.0,18.0,1.0,0.0,6.0,0.0,13.0,tarragona,Cataluña,2024,1
734,empresas,128.0,127.0,1.0,0.0,37.0,38.0,53.0,valencia,Valencia,2024,1
1106,empresas,8.0,7.0,1.0,0.0,1.0,4.0,3.0,badajoz,Extremadura,2024,1
1110,empresas,4.0,4.0,0.0,0.0,1.0,1.0,2.0,caceres,Extremadura,2024,1
1227,empresas,4.0,4.0,0.0,0.0,1.0,0.0,3.0,lugo,Galicia,2024,1
1232,empresas,3.0,2.0,0.0,1.0,2.0,0.0,1.0,ourense,Galicia,2024,1
1236,empresas,26.0,26.0,0.0,0.0,13.0,2.0,11.0,pontevedra,Galicia,2024,1
1328,empresas,354.0,347.0,6.0,1.0,101.0,150.0,103.0,madrid,Madrid,2024,1
1430,empresas,45.0,43.0,2.0,0.0,19.0,5.0,21.0,murcia,Murcia,2024,1
1531,empresas,16.0,15.0,1.0,0.0,8.0,0.0,8.0,navarra,Navarra,2024,1
1601,empresas,6.0,6.0,0.0,0.0,3.0,0.0,3.0,araba alava,Pais Vasco,2024,1
1648,empresas,48.0,48.0,0.0,0.0,14.0,15.0,19.0,bizkaia,Pais Vasco,2024,1
1620,empresas,32.0,32.0,0.0,0.0,5.0,6.0,21.0,gipuzkoa,Pais Vasco,2024,1
104,fisica,171.0,170.0,0.0,1.0,17.0,2.0,152.0,almeria,Andalucia,2024,2
111,fisica,188.0,188.0,0.0,0.0,18.0,1.0,169.0,cadiz,Andalucia,2024,2
114,fisica,67.0,67.0,0.0,0.0,16.0,0.0,51.0,cordoba,Andalucia,2024,2
118,fisica,157.0,157.0,0.0,0.0,27.0,4.0,126.0,granada,Andalucia,2024,2
121,fisica,30.0,30.0,0.0,0.0,9.0,0.0,21.0,huelva,Andalucia,2024,2
123,fisica,11.0,10.0,0.0,1.0,7.0,0.0,4.0,jaen,Andalucia,2024,2
129,fisica,175.0,175.0,0.0,0.0,21.0,2.0,152.0,malaga,Andalucia,2024,2
141,fisica,195.0,195.0,0.0,0.0,6.0,0.0,189.0,sevilla,Andalucia,2024,2
943,fisica,166.0,166.0,0.0,0.0,23.0,1.0,142.0,aragon,,2024,2
222,fisica,25.0,25.0,0.0,0.0,5.0,1.0,19.0,huesca,Aragon,2024,2
244,fisica,6.0,6.0,0.0,0.0,1.0,0.0,5.0,teruel,Aragon,2024,2
250,fisica,135.0,135.0,0.0,0.0,17.0,0.0,118.0,zaragoza,Aragon,2024,2
333,fisica,182.0,181.0,1.0,0.0,38.0,0.0,144.0,asturias,Asturias,2024,2
407,fisica,241.0,241.0,0.0,0.0,36.0,0.0,205.0,balears illes,Baleares,2024,2
639,fisica,528.0,526.0,1.0,1.0,34.0,1.0,493.0,canarias,,2024,2
538,fisica,99.0,98.0,0.0,1.0,8.0,0.0,91.0,santa cruz de tenerife,Canarias,2024,2
639,fisica,49.0,49.0,0.0,0.0,1.0,0.0,48.0,cantabria,Cantabria,2024,2
705,fisica,3.0,3.0,0.0,0.0,0.0,0.0,3.0,avila,Castilla y Leon,2024,2
709,fisica,9.0,9.0,0.0,0.0,2.0,0.0,7.0,burgos,Castilla y Leon,2024,2
724,fisica,83.0,81.0,2.0,0.0,17.0,0.0,66.0,leon,Castilla y Leon,2024,2
734,fisica,13.0,13.0,0.0,0.0,0.0,0.0,13.0,palencia,Castilla y Leon,2024,2
737,fisica,30.0,30.0,0.0,0.0,3.0,0.0,27.0,salamanca,Castilla y Leon,2024,2
740,fisica,13.0,13.0,0.0,0.0,1.0,0.0,12.0,segovia,Castilla y Leon,2024,2
742,fisica,9.0,9.0,0.0,0.0,1.0,0.0,8.0,soria,Castilla y Leon,2024,2
747,fisica,85.0,84.0,1.0,0.0,16.0,0.0,69.0,valladolid,Castilla y Leon,2024,2
749,fisica,6.0,6.0,0.0,0.0,1.0,2.0,3.0,zamora,Castilla y Leon,2024,2
802,fisica,60.0,60.0,0.0,0.0,3.0,0.0,57.0,albacete,Castilla La Mancha,2024,2
813,fisica,28.0,28.0,0.0,0.0,0.0,0.0,28.0,ciudad real,Castilla La Mancha,2024,2
816,fisica,26.0,26.0,0.0,0.0,4.0,0.0,22.0,cuenca,Castilla La Mancha,2024,2
819,fisica,43.0,43.0,0.0,0.0,1.0,1.0,41.0,guadalajara,Castilla La Mancha,2024,2
845,fisica,71.0,68.0,1.0,2.0,12.0,0.0,59.0,toledo,Castilla La Mancha,2024,2
908,fisica,1667.0,1660.0,2.0,5.0,208.0,3.0,1456.0,barcelona,Cataluña,2024,2
917,fisica,111.0,111.0,0.0,0.0,10.0,1.0,100.0,girona,Cataluña,2024,2
925,fisica,137.0,135.0,2.0,0.0,7.0,0.0,130.0,lleida,Cataluña,2024,2
943,fisica,203.0,201.0,0.0,2.0,11.0,0.0,192.0,tarragona,Cataluña,2024,2
734,fisica,554.0,554.0,0.0,0.0,63.0,4.0,487.0,valencia,Valencia,2024,2
1106,fisica,96.0,96.0,0.0,0.0,37.0,0.0,59.0,badajoz,Extremadura,2024,2
1110,fisica,15.0,15.0,0.0,0.0,0.0,0.0,15.0,caceres,Extremadura,2024,2
1227,fisica,54.0,53.0,0.0,1.0,5.0,0.0,49.0,lugo,Galicia,2024,2
1232,fisica,27.0,27.0,0.0,0.0,2.0,0.0,25.0,ourense,Galicia,2024,2
1236,fisica,86.0,86.0,0.0,0.0,19.0,0.0,67.0,pontevedra,Galicia,2024,2
1328,fisica,1146.0,1072.0,0.0,74.0,91.0,12.0,1043.0,madrid,Madrid,2024,2
1430,fisica,491.0,489.0,1.0,1.0,34.0,2.0,455.0,murcia,Murcia,2024,2
1531,fisica,77.0,77.0,0.0,0.0,3.0,0.0,74.0,navarra,Navarra,2024,2
1601,fisica,41.0,41.0,0.0,0.0,3.0,0.0,38.0,araba alava,Pais Vasco,2024,2
1648,fisica,130.0,130.0,0.0,0.0,11.0,0.0,119.0,bizkaia,Pais Vasco,2024,2
1620,fisica,56.0,56.0,0.0,0.0,10.0,0.0,46.0,gipuzkoa,Pais Vasco,2024,2
1851,fisica,16.0,14.0,0.0,2.0,0.0,0.0,16.0,ceuta,Ceuta,2024,2
1952,fisica,8.0,8.0,0.0,0.0,2.0,0.0,6.0,melilla,Melilla,2024,2
104,empresas,8.0,7.0,1.0,0.0,5.0,1.0,2.0,almeria,Andalucia,2024,2
111,empresas,24.0,24.0,0.0,0.0,5.0,2.0,17.0,cadiz,Andalucia,2024,2
114,empresas,9.0,9.0,0.0,0.0,4.0,0.0,5.0,cordoba,Andalucia,2024,2
118,empresas,25.0,25.0,0.0,0.0,4.0,12.0,9.0,granada,Andalucia,2024,2
121,empresas,8.0,8.0,0.0,0.0,3.0,2.0,3.0,huelva,Andalucia,2024,2
123,empresas,5.0,5.0,0.0,0.0,4.0,1.0,0.0,jaen,Andalucia,2024,2
129,empresas,35.0,33.0,2.0,0.0,9.0,4.0,22.0,malaga,Andalucia,2024,2
141,empresas,34.0,31.0,3.0,0.0,15.0,5.0,14.0,sevilla,Andalucia,2024,2
943,empresas,33.0,33.0,0.0,0.0,6.0,3.0,24.0,aragon,,2024,2
222,empresas,5.0,5.0,0.0,0.0,1.0,3.0,1.0,huesca,Aragon,2024,2
244,empresas,1.0,1.0,0.0,0.0,0.0,0.0,1.0,teruel,Aragon,2024,2
250,empresas,27.0,27.0,0.0,0.0,5.0,0.0,22.0,zaragoza,Aragon,2024,2
333,empresas,36.0,36.0,0.0,0.0,6.0,14.0,16.0,asturias,Asturias,2024,2
407,empresas,19.0,19.0,0.0,0.0,10.0,0.0,9.0,balears illes,Baleares,2024,2
639,empresas,30.0,29.0,1.0,0.0,9.0,8.0,13.0,canarias,,2024,2
538,empresas,11.0,11.0,0.0,0.0,3.0,4.0,4.0,santa cruz de tenerife,Canarias,2024,2
639,empresas,10.0,10.0,0.0,0.0,2.0,8.0,0.0,cantabria,Cantabria,2024,2
705,empresas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,avila,Castilla y Leon,2024,2
709,empresas,4.0,4.0,0.0,0.0,0.0,1.0,3.0,burgos,Castilla y Leon,2024,2
724,empresas,10.0,10.0,0.0,0.0,3.0,4.0,3.0,leon,Castilla y Leon,2024,2
734,empresas,2.0,2.0,0.0,0.0,2.0,0.0,0.0,palencia,Castilla y Leon,2024,2
737,empresas,6.0,6.0,0.0,0.0,0.0,1.0,5.0,salamanca,Castilla y Leon,2024,2
740,empresas,3.0,3.0,0.0,0.0,2.0,1.0,0.0,segovia,Castilla y Leon,2024,2
742,empresas,1.0,1.0,0.0,0.0,1.0,0.0,0.0,soria,Castilla y Leon,2024,2
747,empresas,11.0,11.0,0.0,0.0,4.0,3.0,4.0,valladolid,Castilla y Leon,2024,2
749,empresas,2.0,2.0,0.0,0.0,0.0,1.0,1.0,zamora,Castilla y Leon,2024,2
802,empresas,20.0,20.0,0.0,0.0,5.0,1.0,14.0,albacete,Castilla La Mancha,2024,2
813,empresas,8.0,7.0,1.0,0.0,2.0,0.0,6.0,ciudad real,Castilla La Mancha,2024,2
816,empresas,1.0,0.0,1.0,0.0,1.0,0.0,0.0,cuenca,Castilla La Mancha,2024,2
819,empresas,3.0,3.0,0.0,0.0,1.0,1.0,1.0,guadalajara,Castilla La Mancha,2024,2
845,empresas,11.0,11.0,0.0,0.0,2.0,1.0,8.0,toledo,Castilla La Mancha,2024,2
908,empresas,325.0,321.0,4.0,0.0,74.0,28.0,223.0,barcelona,Cataluña,2024,2
917,empresas,16.0,15.0,1.0,0.0,2.0,3.0,11.0,girona,Cataluña,2024,2
925,empresas,18.0,18.0,0.0,0.0,4.0,3.0,11.0,lleida,Cataluña,2024,2
943,empresas,23.0,23.0,0.0,0.0,1.0,2.0,20.0,tarragona,Cataluña,2024,2
734,empresas,97.0,94.0,3.0,0.0,22.0,26.0,49.0,valencia,Valencia,2024,2
1106,empresas,9.0,7.0,2.0,0.0,4.0,2.0,3.0,badajoz,Extremadura,2024,2
1110,empresas,6.0,6.0,0.0,0.0,2.0,0.0,4.0,caceres,Extremadura,2024,2
1227,empresas,12.0,12.0,0.0,0.0,9.0,1.0,2.0,lugo,Galicia,2024,2
1232,empresas,2.0,1.0,0.0,1.0,1.0,1.0,0.0,ourense,Galicia,2024,2
1236,empresas,30.0,28.0,2.0,0.0,15.0,0.0,15.0,pontevedra,Galicia,2024,2
1328,empresas,317.0,303.0,11.0,3.0,69.0,140.0,108.0,madrid,Madrid,2024,2
1430,empresas,45.0,41.0,4.0,0.0,23.0,6.0,16.0,murcia,Murcia,2024,2
1531,empresas,12.0,12.0,0.0,0.0,5.0,0.0,7.0,navarra,Navarra,2024,2
1601,empresas,15.0,15.0,0.0,0.0,7.0,2.0,6.0,araba alava,Pais Vasco,2024,2
1648,empresas,42.0,40.0,2.0,0.0,17.0,10.0,15.0,bizkaia,Pais Vasco,2024,2
1620,empresas,16.0,16.0,0.0,0.0,4.0,1.0,11.0,gipuzkoa,Pais Vasco,2024,2
104,fisica,98.0,97.0,0.0,1.0,12.0,0.0,86.0,almeria,Andalucia,2024,3
111,fisica,264.0,264.0,0.0,0.0,18.0,0.0,246.0,cadiz,Andalucia,2024,3
114,fisica,52.0,52.0,0.0,0.0,6.0,0.0,46.0,cordoba,Andalucia,2024,3
118,fisica,94.0,93.0,1.0,0.0,17.0,2.0,75.0,granada,Andalucia,2024,3
121,fisica,80.0,80.0,0.0,0.0,19.0,0.0,61.0,huelva,Andalucia,2024,3
123,fisica,114.0,113.0,0.0,1.0,44.0,2.0,68.0,jaen,Andalucia,2024,3
129,fisica,182.0,182.0,0.0,0.0,29.0,6.0,147.0,malaga,Andalucia,2024,3
141,fisica,413.0,413.0,0.0,0.0,52.0,2.0,359.0,sevilla,Andalucia,2024,3
943,fisica,134.0,134.0,0.0,0.0,17.0,2.0,115.0,aragon,,2024,3
222,fisica,39.0,39.0,0.0,0.0,3.0,0.0,36.0,huesca,Aragon,2024,3
244,fisica,8.0,8.0,0.0,0.0,0.0,2.0,6.0,teruel,Aragon,2024,3
250,fisica,87.0,87.0,0.0,0.0,14.0,0.0,73.0,zaragoza,Aragon,2024,3
333,fisica,141.0,141.0,0.0,0.0,55.0,0.0,86.0,asturias,Asturias,2024,3
407,fisica,225.0,223.0,2.0,0.0,22.0,0.0,203.0,balears illes,Baleares,2024,3
639,fisica,449.0,448.0,0.0,1.0,50.0,0.0,399.0,canarias,,2024,3
538,fisica,154.0,153.0,0.0,1.0,11.0,0.0,143.0,santa cruz de tenerife,Canarias,2024,3
639,fisica,92.0,92.0,0.0,0.0,12.0,2.0,78.0,cantabria,Cantabria,2024,3
705,fisica,16.0,16.0,0.0,0.0,1.0,0.0,15.0,avila,Castilla y Leon,2024,3
709,fisica,21.0,21.0,0.0,0.0,8.0,0.0,13.0,burgos,Castilla y Leon,2024,3
724,fisica,68.0,66.0,2.0,0.0,21.0,1.0,46.0,leon,Castilla y Leon,2024,3
734,fisica,10.0,10.0,0.0,0.0,0.0,0.0,10.0,palencia,Castilla y Leon,2024,3
737,fisica,50.0,50.0,0.0,0.0,1.0,1.0,48.0,salamanca,Castilla y Leon,2024,3
740,fisica,8.0,8.0,0.0,0.0,1.0,1.0,6.0,segovia,Castilla y Leon,2024,3
742,fisica,13.0,13.0,0.0,0.0,2.0,0.0,11.0,soria,Castilla y Leon,2024,3
747,fisica,82.0,82.0,0.0,0.0,2.0,1.0,79.0,valladolid,Castilla y Leon,2024,3
749,fisica,6.0,5.0,1.0,0.0,0.0,0.0,6.0,zamora,Castilla y Leon,2024,3
802,fisica,57.0,57.0,0.0,0.0,3.0,0.0,54.0,albacete,Castilla La Mancha,2024,3
813,fisica,4.0,4.0,0.0,0.0,1.0,0.0,3.0,ciudad real,Castilla La Mancha,2024,3
816,fisica,13.0,13.0,0.0,0.0,0.0,0.0,13.0,cuenca,Castilla La Mancha,2024,3
