sexo,comunidad_autonoma,edad,periodo,tasa_paro,año,trimestre
Todos,Pais Vasco,Todos,2021T3,10.23,2021,3
Todos,Pais Vasco,Todos,2021T2,10.21,2021,2
Todos,Pais Vasco,Todos,2021T1,11.64,2021,1
Todos,Pais Vasco,Menores25,2025T2,24.18,2025,2
Todos,Pais Vasco,Menores25,2025T1,13.35,2025,1
Todos,Pais Vasco,Menores25,2024T4,23.31,2024,4
Todos,Pais Vasco,Menores25,2024T3,24.35,2024,3
Todos,Pais Vasco,Menores25,2024T2,25.95,2024,2
Todos,Pais Vasco,Menores25,2024T1,18.78,2024,1
Todos,Pais Vasco,Menores25,2023T4,18.93,2023,4
Todos,Pais Vasco,Menores25,2023T3,31.97,2023,3
Todos,Pais Vasco,Menores25,2023T2,24.49,2023,2
Todos,Pais Vasco,Menores25,2023T1,19.03,2023,1
Todos,Pais Vasco,Menores25,2022T4,19.51,2022,4
Todos,Pais Vasco,Menores25,2022T3,29.3,2022,3
Todos,Pais Vasco,Menores25,2022T2,24.12,2022,2
Todos,Pais Vasco,Menores25,2022T1,28.87,2022,1
Todos,Pais Vasco,Menores25,2021T4,29.21,2021,4
Todos,Pais Vasco,Menores25,2021T3,29.23,2021,3
Todos,Pais Vasco,Menores25,2021T2,38.62,2021,2
Todos,Pais Vasco,Menores25,2021T1,40.83,2021,1
Todos,Pais Vasco,25 y más años,2025T2,6.18,2025,2
Todos,Pais Vasco,25 y más años,2025T1,7.36,2025,1
Todos,Pais Vasco,25 y más años,2024T4,7.2,2024,4
Todos,Pais Vasco,25 y más años,2024T3,6.67,2024,3
Todos,Pais Vasco,25 y más años,2024T2,6.89,2024,2
Todos,Pais Vasco,25 y más años,2024T1,7.93,2024,1
Todos,Pais Vasco,25 y más años,2023T4,5.52,2023,4
Todos,Pais Vasco,25 y más años,2023T3,6.93,2023,3
Todos,Pais Vasco,25 y más años,2023T2,6.14,2023,2
Todos,Pais Vasco,25 y más años,2023T1,7.99,2023,1
Todos,Pais Vasco,25 y más años,2022T4,8.32,2022,4
Todos,Pais Vasco,25 y más años,2022T3,7.19,2022,3
Todos,Pais Vasco,25 y más años,2022T2,7.97,2022,2
Todos,Pais Vasco,25 y más años,2022T1,7.81,2022,1
Todos,Pais Vasco,25 y más años,2021T4,7.78,2021,4
Todos,Pais Vasco,25 y más años,2021T3,8.88,2021,3
Todos,Pais Vasco,25 y más años,2021T2,8.36,2021,2
Todos,Pais Vasco,25 y más años,2021T1,10.05,2021,1
Todos,Pais Vasco,De 16 a 19 años,2025T2,41.88,2025,2
Todos,Pais Vasco,De 16 a 19 años,2025T1,34.62,2025,1
Todos,Pais Vasco,De 16 a 19 años,2024T4,16.95,2024,4
Todos,Pais Vasco,De 16 a 19 años,2024T3,49.43,2024,3
Todos,Pais Vasco,De 16 a 19 años,2024T2,39.34,2024,2
Todos,Pais Vasco,De 16 a 19 años,2024T1,19.32,2024,1
Todos,Pais Vasco,De 16 a 19 años,2023T4,36.29,2023,4
Todos,Pais Vasco,De 16 a 19 años,2023T3,40.64,2023,3
Todos,Pais Vasco,De 16 a 19 años,2023T2,28.86,2023,2
Todos,Pais Vasco,De 16 a 19 años,2023T1,26.63,2023,1
Todos,Pais Vasco,De 16 a 19 años,2022T4,41.94,2022,4
Todos,Pais Vasco,De 16 a 19 años,2022T3,39.25,2022,3
Todos,Pais Vasco,De 16 a 19 años,2022T2,25.71,2022,2
Todos,Pais Vasco,De 16 a 19 años,2022T1,33.27,2022,1
Todos,Pais Vasco,De 16 a 19 años,2021T4,47.25,2021,4
Todos,Pais Vasco,De 16 a 19 años,2021T3,44.52,2021,3
Todos,Pais Vasco,De 16 a 19 años,2021T2,57.56,2021,2
Todos,Pais Vasco,De 16 a 19 años,2021T1,85.4,2021,1
Todos,Pais Vasco,De 20 a 24 años,2025T2,20.58,2025,2
Todos,Pais Vasco,De 20 a 24 años,2025T1,10.73,2025,1
Todos,Pais Vasco,De 20 a 24 años,2024T4,24.81,2024,4
Todos,Pais Vasco,De 20 a 24 años,2024T3,20.7,2024,3
Todos,Pais Vasco,De 20 a 24 años,2024T2,22.92,2024,2
Todos,Pais Vasco,De 20 a 24 años,2024T1,18.71,2024,1
Todos,Pais Vasco,De 20 a 24 años,2023T4,16.38,2023,4
Todos,Pais Vasco,De 20 a 24 años,2023T3,30.46,2023,3
Todos,Pais Vasco,De 20 a 24 años,2023T2,23.31,2023,2
Todos,Pais Vasco,De 20 a 24 años,2023T1,17.97,2023,1
Todos,Pais Vasco,De 20 a 24 años,2022T4,15.4,2022,4
Todos,Pais Vasco,De 20 a 24 años,2022T3,26.93,2022,3
Todos,Pais Vasco,De 20 a 24 años,2022T2,23.77,2022,2
Todos,Pais Vasco,De 20 a 24 años,2022T1,28.14,2022,1
Todos,Pais Vasco,De 20 a 24 años,2021T4,24.82,2021,4
Todos,Pais Vasco,De 20 a 24 años,2021T3,25.75,2021,3
Todos,Pais Vasco,De 20 a 24 años,2021T2,34.8,2021,2
Todos,Pais Vasco,De 20 a 24 años,2021T1,35.38,2021,1
Todos,Pais Vasco,25a54,2025T2,6.04,2025,2
Todos,Pais Vasco,25a54,2025T1,7.4,2025,1
Todos,Pais Vasco,25a54,2024T4,7.37,2024,4
Todos,Pais Vasco,25a54,2024T3,6.97,2024,3
Todos,Pais Vasco,25a54,2024T2,7.06,2024,2
Todos,Pais Vasco,25a54,2024T1,8.31,2024,1
Todos,Pais Vasco,25a54,2023T4,5.02,2023,4
Todos,Pais Vasco,25a54,2023T3,6.08,2023,3
Todos,Pais Vasco,25a54,2023T2,5.54,2023,2
Todos,Pais Vasco,25a54,2023T1,7.93,2023,1
Todos,Pais Vasco,25a54,2022T4,8.71,2022,4
Todos,Pais Vasco,25a54,2022T3,7.13,2022,3
Todos,Pais Vasco,25a54,2022T2,8.43,2022,2
Todos,Pais Vasco,25a54,2022T1,7.72,2022,1
Todos,Pais Vasco,25a54,2021T4,7.79,2021,4
Todos,Pais Vasco,25a54,2021T3,8.89,2021,3
Todos,Pais Vasco,25a54,2021T2,8.48,2021,2
Todos,Pais Vasco,25a54,2021T1,10.32,2021,1
Todos,Pais Vasco,De 55 y más años,2025T2,6.58,2025,2
Todos,Pais Vasco,De 55 y más años,2025T1,7.25,2025,1
Todos,Pais Vasco,De 55 y más años,2024T4,6.69,2024,4
Todos,Pais Vasco,De 55 y más años,2024T3,5.7,2024,3
Todos,Pais Vasco,De 55 y más años,2024T2,6.37,2024,2
Todos,Pais Vasco,De 55 y más años,2024T1,6.81,2024,1
Todos,Pais Vasco,De 55 y más años,2023T4,7.04,2023,4
Todos,Pais Vasco,De 55 y más años,2023T3,9.56,2023,3
Todos,Pais Vasco,De 55 y más años,2023T2,8.01,2023,2
Todos,Pais Vasco,De 55 y más años,2023T1,8.18,2023,1
Todos,Pais Vasco,De 55 y más años,2022T4,6.99,2022,4
Todos,Pais Vasco,De 55 y más años,2022T3,7.38,2022,3
Todos,Pais Vasco,De 55 y más años,2022T2,6.47,2022,2
Todos,Pais Vasco,De 55 y más años,2022T1,8.13,2022,1
Todos,Pais Vasco,De 55 y más años,2021T4,7.77,2021,4
Todos,Pais Vasco,De 55 y más años,2021T3,8.84,2021,3
Todos,Pais Vasco,De 55 y más años,2021T2,7.97,2021,2
Todos,Pais Vasco,De 55 y más años,2021T1,9.13,2021,1
Todos,La Rioja,Todos,2025T2,7.92,2025,2
Todos,La Rioja,Todos,2025T1,8.84,2025,1
Todos,La Rioja,Todos,2024T4,8.58,2024,4
Todos,La Rioja,Todos,2024T3,10.22,2024,3
Todos,La Rioja,Todos,2024T2,9.14,2024,2
Todos,La Rioja,Todos,2024T1,11.04,2024,1
Todos,La Rioja,Todos,2023T4,9.71,2023,4
Todos,La Rioja,Todos,2023T3,9.78,2023,3
Todos,La Rioja,Todos,2023T2,7.75,2023,2
Todos,La Rioja,Todos,2023T1,10.26,2023,1
Todos,La Rioja,Todos,2022T4,8.52,2022,4
Todos,La Rioja,Todos,2022T3,7.93,2022,3
Todos,La Rioja,Todos,2022T2,10.42,2022,2
Todos,La Rioja,Todos,2022T1,11.33,2022,1
Todos,La Rioja,Todos,2021T4,10.53,2021,4
Todos,La Rioja,Todos,2021T3,12.38,2021,3
Todos,La Rioja,Todos,2021T2,11.49,2021,2
Todos,La Rioja,Todos,2021T1,12.02,2021,1
Todos,La Rioja,Menores25,2025T2,24.43,2025,2
Todos,La Rioja,Menores25,2025T1,25.91,2025,1
Todos,La Rioja,Menores25,2024T4,23.66,2024,4
Todos,La Rioja,Menores25,2024T3,33.49,2024,3
Todos,La Rioja,Menores25,2024T2,31.74,2024,2
Todos,La Rioja,Menores25,2024T1,38.62,2024,1
Todos,La Rioja,Menores25,2023T4,32.18,2023,4
Todos,La Rioja,Menores25,2023T3,26.91,2023,3
Todos,La Rioja,Menores25,2023T2,24.08,2023,2
Todos,La Rioja,Menores25,2023T1,27.74,2023,1
Todos,La Rioja,Menores25,2022T4,22.99,2022,4
Todos,La Rioja,Menores25,2022T3,19.18,2022,3
Todos,La Rioja,Menores25,2022T2,27.4,2022,2
Todos,La Rioja,Menores25,2022T1,33.78,2022,1
Todos,La Rioja,Menores25,2021T4,26.89,2021,4
Todos,La Rioja,Menores25,2021T3,30.85,2021,3
Todos,La Rioja,Menores25,2021T2,34.03,2021,2
Todos,La Rioja,Menores25,2021T1,29.5,2021,1
Todos,La Rioja,25 y más años,2025T2,6.5,2025,2
Todos,La Rioja,25 y más años,2025T1,7.65,2025,1
Todos,La Rioja,25 y más años,2024T4,7.45,2024,4
Todos,La Rioja,25 y más años,2024T3,8.45,2024,3
Todos,La Rioja,25 y más años,2024T2,7.56,2024,2
Todos,La Rioja,25 y más años,2024T1,9.15,2024,1
Todos,La Rioja,25 y más años,2023T4,8.34,2023,4
Todos,La Rioja,25 y más años,2023T3,8.47,2023,3
Todos,La Rioja,25 y más años,2023T2,6.65,2023,2
Todos,La Rioja,25 y más años,2023T1,9.12,2023,1
Todos,La Rioja,25 y más años,2022T4,7.65,2022,4
Todos,La Rioja,25 y más años,2022T3,7.17,2022,3
Todos,La Rioja,25 y más años,2022T2,9.33,2022,2
Todos,La Rioja,25 y más años,2022T1,9.83,2022,1
Todos,La Rioja,25 y más años,2021T4,9.56,2021,4
Todos,La Rioja,25 y más años,2021T3,10.92,2021,3
Todos,La Rioja,25 y más años,2021T2,9.78,2021,2
Todos,La Rioja,25 y más años,2021T1,10.98,2021,1
Todos,La Rioja,De 16 a 19 años,2025T2,46.77,2025,2
Todos,La Rioja,De 16 a 19 años,2025T1,84.66,2025,1
Todos,La Rioja,De 16 a 19 años,2024T4,43.84,2024,4
Todos,La Rioja,De 16 a 19 años,2024T3,54.62,2024,3
Todos,La Rioja,De 16 a 19 años,2024T2,23.61,2024,2
Todos,La Rioja,De 16 a 19 años,2024T1,55.08,2024,1
Todos,La Rioja,De 16 a 19 años,2023T4,43.08,2023,4
Todos,La Rioja,De 16 a 19 años,2023T3,19.44,2023,3
Todos,La Rioja,De 16 a 19 años,2023T2,43.22,2023,2
Todos,La Rioja,De 16 a 19 años,2023T1,23.87,2023,1
Todos,La Rioja,De 16 a 19 años,2022T4,16.49,2022,4
Todos,La Rioja,De 16 a 19 años,2022T3,29.98,2022,3
Todos,La Rioja,De 16 a 19 años,2022T2,45.41,2022,2
Todos,La Rioja,De 16 a 19 años,2022T1,56.32,2022,1
Todos,La Rioja,De 16 a 19 años,2021T4,54.31,2021,4
Todos,La Rioja,De 16 a 19 años,2021T3,56.55,2021,3
Todos,La Rioja,De 16 a 19 años,2021T2,55.72,2021,2
Todos,La Rioja,De 16 a 19 años,2021T1,32.58,2021,1
Todos,La Rioja,De 20 a 24 años,2025T2,19.29,2025,2
Todos,La Rioja,De 20 a 24 años,2025T1,19.07,2025,1
Todos,La Rioja,De 20 a 24 años,2024T4,19.86,2024,4
Todos,La Rioja,De 20 a 24 años,2024T3,28.52,2024,3
Todos,La Rioja,De 20 a 24 años,2024T2,33.1,2024,2
Todos,La Rioja,De 20 a 24 años,2024T1,35.3,2024,1
Todos,La Rioja,De 20 a 24 años,2023T4,28.94,2023,4
Todos,La Rioja,De 20 a 24 años,2023T3,29.07,2023,3
Todos,La Rioja,De 20 a 24 años,2023T2,19.32,2023,2
Todos,La Rioja,De 20 a 24 años,2023T1,28.27,2023,1
Todos,La Rioja,De 20 a 24 años,2022T4,23.83,2022,4
Todos,La Rioja,De 20 a 24 años,2022T3,16.24,2022,3
Todos,La Rioja,De 20 a 24 años,2022T2,23.73,2022,2
Todos,La Rioja,De 20 a 24 años,2022T1,28.78,2022,1
Todos,La Rioja,De 20 a 24 años,2021T4,23.22,2021,4
Todos,La Rioja,De 20 a 24 años,2021T3,23.46,2021,3
Todos,La Rioja,De 20 a 24 años,2021T2,27.55,2021,2
Todos,La Rioja,De 20 a 24 años,2021T1,28.97,2021,1
Todos,La Rioja,25a54,2025T2,6.31,2025,2
Todos,La Rioja,25a54,2025T1,7.43,2025,1
Todos,La Rioja,25a54,2024T4,7.33,2024,4
Todos,La Rioja,25a54,2024T3,9.08,2024,3
Todos,La Rioja,25a54,2024T2,8.28,2024,2
Todos,La Rioja,25a54,2024T1,10.36,2024,1
Todos,La Rioja,25a54,2023T4,9.01,2023,4
Todos,La Rioja,25a54,2023T3,8.59,2023,3
Todos,La Rioja,25a54,2023T2,6.7,2023,2
Todos,La Rioja,25a54,2023T1,9.55,2023,1
Todos,La Rioja,25a54,2022T4,8.28,2022,4
Todos,La Rioja,25a54,2022T3,6.64,2022,3
Todos,La Rioja,25a54,2022T2,8.98,2022,2
Todos,La Rioja,25a54,2022T1,10.43,2022,1
Todos,La Rioja,25a54,2021T4,9.58,2021,4
Todos,La Rioja,25a54,2021T3,10.81,2021,3
Todos,La Rioja,25a54,2021T2,9.07,2021,2
Todos,La Rioja,25a54,2021T1,11.1,2021,1
Todos,La Rioja,De 55 y más años,2025T2,7.06,2025,2
Todos,La Rioja,De 55 y más años,2025T1,8.34,2025,1
Todos,La Rioja,De 55 y más años,2024T4,7.81,2024,4
Todos,La Rioja,De 55 y más años,2024T3,6.46,2024,3
Todos,La Rioja,De 55 y más años,2024T2,5.37,2024,2
Todos,La Rioja,De 55 y más años,2024T1,5.36,2024,1
Todos,La Rioja,De 55 y más años,2023T4,6.25,2023,4
Todos,La Rioja,De 55 y más años,2023T3,8.08,2023,3
Todos,La Rioja,De 55 y más años,2023T2,6.48,2023,2
Todos,La Rioja,De 55 y más años,2023T1,7.71,2023,1
Todos,La Rioja,De 55 y más años,2022T4,5.63,2022,4
Todos,La Rioja,De 55 y más años,2022T3,8.93,2022,3
Todos,La Rioja,De 55 y más años,2022T2,10.49,2022,2
Todos,La Rioja,De 55 y más años,2022T1,7.78,2022,1
Todos,La Rioja,De 55 y más años,2021T4,9.51,2021,4
Todos,La Rioja,De 55 y más años,2021T3,11.32,2021,3
Todos,La Rioja,De 55 y más años,2021T2,12.23,2021,2
Todos,La Rioja,De 55 y más años,2021T1,10.55,2021,1
Todos,Ceuta,Todos,2025T2,23.74,2025,2
Todos,Ceuta,Todos,2025T1,26.01,2025,1
Todos,Ceuta,Todos,2024T4,21.79,2024,4
Todos,Ceuta,Todos,2024T3,29.3,2024,3
Todos,Ceuta,Todos,2024T2,29.55,2024,2
Todos,Ceuta,Todos,2024T1,28.99,2024,1
Todos,Ceuta,Todos,2023T4,32.66,2023,4
Todos,Ceuta,Todos,2023T3,30.5,2023,3
Todos,Ceuta,Todos,2023T2,29.42,2023,2
Todos,Ceuta,Todos,2023T1,27.34,2023,1
Todos,Ceuta,Todos,2022T4,33.34,2022,4
Todos,Ceuta,Todos,2022T3,29.6,2022,3
Todos,Ceuta,Todos,2022T2,23.65,2022,2
Todos,Ceuta,Todos,2022T1,32.82,2022,1
Todos,Ceuta,Todos,2021T4,31.17,2021,4
Todos,Ceuta,Todos,2021T3,33.59,2021,3
Todos,Ceuta,Todos,2021T2,28.1,2021,2
Todos,Ceuta,Todos,2021T1,30.54,2021,1
Todos,Ceuta,Menores25,2025T2,61.8,2025,2
Todos,Ceuta,Menores25,2025T1,64.67,2025,1
Todos,Ceuta,Menores25,2024T4,55.06,2024,4
Todos,Ceuta,Menores25,2024T3,61.8,2024,3
Todos,Ceuta,Menores25,2024T2,71.69,2024,2
Todos,Ceuta,Menores25,2024T1,83.52,2024,1
Todos,Ceuta,Menores25,2023T4,74.93,2023,4
Todos,Ceuta,Menores25,2023T3,59.76,2023,3
Todos,Ceuta,Menores25,2023T2,56.01,2023,2
Todos,Ceuta,Menores25,2023T1,45.82,2023,1
Todos,Ceuta,Menores25,2022T4,51.27,2022,4
Todos,Ceuta,Menores25,2022T3,47.48,2022,3
Todos,Ceuta,Menores25,2022T2,46.14,2022,2
Todos,Ceuta,Menores25,2022T1,58.96,2022,1
Todos,Ceuta,Menores25,2021T4,48.32,2021,4
Todos,Ceuta,Menores25,2021T3,63.93,2021,3
Todos,Ceuta,Menores25,2021T2,80.24,2021,2
Todos,Ceuta,Menores25,2021T1,76.4,2021,1
Todos,Ceuta,25 y más años,2025T2,19.06,2025,2
Todos,Ceuta,25 y más años,2025T1,21.74,2025,1
Todos,Ceuta,25 y más años,2024T4,18.81,2024,4
Todos,Ceuta,25 y más años,2024T3,26.4,2024,3
Todos,Ceuta,25 y más años,2024T2,25.73,2024,2
Todos,Ceuta,25 y más años,2024T1,25.87,2024,1
Todos,Ceuta,25 y más años,2023T4,28.01,2023,4
Todos,Ceuta,25 y más años,2023T3,26.75,2023,3
Todos,Ceuta,25 y más años,2023T2,27.36,2023,2
Todos,Ceuta,25 y más años,2023T1,25.63,2023,1
Todos,Ceuta,25 y más años,2022T4,30.73,2022,4
Todos,Ceuta,25 y más años,2022T3,27.92,2022,3
Todos,Ceuta,25 y más años,2022T2,21.45,2022,2
Todos,Ceuta,25 y más años,2022T1,29.78,2022,1
Todos,Ceuta,25 y más años,2021T4,30.03,2021,4
Todos,Ceuta,25 y más años,2021T3,30.61,2021,3
Todos,Ceuta,25 y más años,2021T2,24.96,2021,2
Todos,Ceuta,25 y más años,2021T1,26.42,2021,1
Todos,Ceuta,De 16 a 19 años,2025T2,100.0,2025,2
Todos,Ceuta,De 16 a 19 años,2025T1,70.93,2025,1
Todos,Ceuta,De 16 a 19 años,2024T4,100.0,2024,4
Todos,Ceuta,De 16 a 19 años,2024T3,40.94,2024,3
Todos,Ceuta,De 16 a 19 años,2024T2,100.0,2024,2
Todos,Ceuta,De 16 a 19 años,2024T1,100.0,2024,1
Todos,Ceuta,De 16 a 19 años,2023T4,92.14,2023,4
Todos,Ceuta,De 16 a 19 años,2023T3,90.51,2023,3
Todos,Ceuta,De 16 a 19 años,2023T2,100.0,2023,2
Todos,Ceuta,De 16 a 19 años,2023T1,100.0,2023,1
Todos,Ceuta,De 16 a 19 años,2022T4,100.0,2022,4
Todos,Ceuta,De 16 a 19 años,2022T3,100.0,2022,3
Todos,Ceuta,De 16 a 19 años,2022T2,56.87,2022,2
Todos,Ceuta,De 16 a 19 años,2022T1,71.46,2022,1
Todos,Ceuta,De 16 a 19 años,2021T4,71.29,2021,4
Todos,Ceuta,De 16 a 19 años,2021T3,57.11,2021,3
Todos,Ceuta,De 16 a 19 años,2021T2,100.0,2021,2
Todos,Ceuta,De 16 a 19 años,2021T1,100.0,2021,1
Todos,Ceuta,De 20 a 24 años,2025T2,52.65,2025,2
Todos,Ceuta,De 20 a 24 años,2025T1,63.48,2025,1
Todos,Ceuta,De 20 a 24 años,2024T4,48.72,2024,4
Todos,Ceuta,De 20 a 24 años,2024T3,63.97,2024,3
Todos,Ceuta,De 20 a 24 años,2024T2,59.95,2024,2
Todos,Ceuta,De 20 a 24 años,2024T1,76.61,2024,1
Todos,Ceuta,De 20 a 24 años,2023T4,63.63,2023,4
Todos,Ceuta,De 20 a 24 años,2023T3,47.79,2023,3
Todos,Ceuta,De 20 a 24 años,2023T2,41.91,2023,2
Todos,Ceuta,De 20 a 24 años,2023T1,29.15,2023,1
Todos,Ceuta,De 20 a 24 años,2022T4,27.71,2022,4
Todos,Ceuta,De 20 a 24 años,2022T3,32.39,2022,3
Todos,Ceuta,De 20 a 24 años,2022T2,43.55,2022,2
Todos,Ceuta,De 20 a 24 años,2022T1,54.84,2022,1
Todos,Ceuta,De 20 a 24 años,2021T4,45.71,2021,4
Todos,Ceuta,De 20 a 24 años,2021T3,64.37,2021,3
Todos,Ceuta,De 20 a 24 años,2021T2,79.2,2021,2
Todos,Ceuta,De 20 a 24 años,2021T1,74.02,2021,1
Todos,Ceuta,25a54,2025T2,22.43,2025,2
Todos,Ceuta,25a54,2025T1,24.92,2025,1
Todos,Ceuta,25a54,2024T4,19.92,2024,4
Todos,Ceuta,25a54,2024T3,28.01,2024,3
Todos,Ceuta,25a54,2024T2,29.03,2024,2
Todos,Ceuta,25a54,2024T1,29.27,2024,1
Todos,Ceuta,25a54,2023T4,32.26,2023,4
Todos,Ceuta,25a54,2023T3,31.94,2023,3
Todos,Ceuta,25a54,2023T2,33.5,2023,2
Todos,Ceuta,25a54,2023T1,30.75,2023,1
Todos,Ceuta,25a54,2022T4,36.64,2022,4
Todos,Ceuta,25a54,2022T3,32.97,2022,3
Todos,Ceuta,25a54,2022T2,27.32,2022,2
Todos,Ceuta,25a54,2022T1,34.25,2022,1
Todos,Ceuta,25a54,2021T4,37.2,2021,4
Todos,Ceuta,25a54,2021T3,39.15,2021,3
Todos,Ceuta,25a54,2021T2,28.67,2021,2
Todos,Ceuta,25a54,2021T1,31.69,2021,1
Todos,Ceuta,De 55 y más años,2025T2,7.43,2025,2
Todos,Ceuta,De 55 y más años,2025T1,11.98,2025,1
Todos,Ceuta,De 55 y más años,2024T4,15.25,2024,4
Todos,Ceuta,De 55 y más años,2024T3,21.11,2024,3
Todos,Ceuta,De 55 y más años,2024T2,13.72,2024,2
Todos,Ceuta,De 55 y más años,2024T1,14.1,2024,1
Todos,Ceuta,De 55 y más años,2023T4,7.97,2023,4
Todos,Ceuta,De 55 y más años,2023T3,5.67,2023,3
Todos,Ceuta,De 55 y más años,2023T2,3.81,2023,2
Todos,Ceuta,De 55 y más años,2023T1,6.19,2023,1
Todos,Ceuta,De 55 y más años,2022T4,11.37,2022,4
Todos,Ceuta,De 55 y más años,2022T3,11.14,2022,3
Todos,Ceuta,De 55 y más años,2022T2,3.42,2022,2
Todos,Ceuta,De 55 y más años,2022T1,16.46,2022,1
Todos,Ceuta,De 55 y más años,2021T4,10.58,2021,4
Todos,Ceuta,De 55 y más años,2021T3,7.76,2021,3
Todos,Ceuta,De 55 y más años,2021T2,14.57,2021,2
Todos,Ceuta,De 55 y más años,2021T1,10.69,2021,1
Todos,Melilla,Todos,2025T2,25.91,2025,2
Todos,Melilla,Todos,2025T1,26.6,2025,1
Todos,Melilla,Todos,2024T4,25.8,2024,4
Todos,Melilla,Todos,2024T3,27.09,2024,3
Todos,Melilla,Todos,2024T2,27.93,2024,2
Todos,Melilla,Todos,2024T1,32.44,2024,1
Todos,Melilla,Todos,2023T4,29.57,2023,4
Todos,Melilla,Todos,2023T3,23.61,2023,3
Todos,Melilla,Todos,2023T2,22.55,2023,2
Todos,Melilla,Todos,2023T1,30.8,2023,1
Todos,Melilla,Todos,2022T4,26.15,2022,4
Todos,Melilla,Todos,2022T3,22.84,2022,3
Todos,Melilla,Todos,2022T2,29.21,2022,2
Todos,Melilla,Todos,2022T1,25.41,2022,1
Todos,Melilla,Todos,2021T4,26.51,2021,4
Todos,Melilla,Todos,2021T3,22.82,2021,3
Todos,Melilla,Todos,2021T2,24.24,2021,2
Todos,Melilla,Todos,2021T1,27.81,2021,1
Todos,Melilla,Menores25,2025T2,55.72,2025,2
Todos,Melilla,Menores25,2025T1,58.48,2025,1
Todos,Melilla,Menores25,2024T4,52.77,2024,4
Todos,Melilla,Menores25,2024T3,51.14,2024,3
Todos,Melilla,Menores25,2024T2,79.25,2024,2
Todos,Melilla,Menores25,2024T1,68.21,2024,1
Todos,Melilla,Menores25,2023T4,56.53,2023,4
Todos,Melilla,Menores25,2023T3,41.19,2023,3
Todos,Melilla,Menores25,2023T2,39.27,2023,2
Todos,Melilla,Menores25,2023T1,50.76,2023,1
Todos,Melilla,Menores25,2022T4,59.7,2022,4
Todos,Melilla,Menores25,2022T3,50.26,2022,3
Todos,Melilla,Menores25,2022T2,61.1,2022,2
Todos,Melilla,Menores25,2022T1,71.46,2022,1
Todos,Melilla,Menores25,2021T4,58.55,2021,4
Todos,Melilla,Menores25,2021T3,55.6,2021,3
Todos,Melilla,Menores25,2021T2,64.89,2021,2
Todos,Melilla,Menores25,2021T1,51.75,2021,1
Todos,Melilla,25 y más años,2025T2,24.76,2025,2
Todos,Melilla,25 y más años,2025T1,24.06,2025,1
Todos,Melilla,25 y más años,2024T4,23.75,2024,4
Todos,Melilla,25 y más años,2024T3,24.3,2024,3
Todos,Melilla,25 y más años,2024T2,23.05,2024,2
Todos,Melilla,25 y más años,2024T1,28.65,2024,1
Todos,Melilla,25 y más años,2023T4,26.85,2023,4
Todos,Melilla,25 y más años,2023T3,21.79,2023,3
Todos,Melilla,25 y más años,2023T2,20.97,2023,2
Todos,Melilla,25 y más años,2023T1,28.19,2023,1
Todos,Melilla,25 y más años,2022T4,23.41,2022,4
Todos,Melilla,25 y más años,2022T3,20.12,2022,3
Todos,Melilla,25 y más años,2022T2,26.03,2022,2
Todos,Melilla,25 y más años,2022T1,20.98,2022,1
Todos,Melilla,25 y más años,2021T4,24.52,2021,4
Todos,Melilla,25 y más años,2021T3,20.64,2021,3
Todos,Melilla,25 y más años,2021T2,20.61,2021,2
Todos,Melilla,25 y más años,2021T1,25.7,2021,1
Todos,Melilla,De 16 a 19 años,2025T2,60.21,2025,2
Todos,Melilla,De 16 a 19 años,2025T1,67.46,2025,1
Todos,Melilla,De 16 a 19 años,2024T4,56.49,2024,4
Todos,Melilla,De 16 a 19 años,2024T3,72.14,2024,3
Todos,Melilla,De 16 a 19 años,2024T2,97.15,2024,2
Todos,Melilla,De 16 a 19 años,2024T1,100.0,2024,1
Todos,Melilla,De 16 a 19 años,2023T4,35.66,2023,4
Todos,Melilla,De 16 a 19 años,2023T3,100.0,2023,3
Todos,Melilla,De 16 a 19 años,2023T2,55.66,2023,2
Todos,Melilla,De 16 a 19 años,2023T1,100.0,2023,1
Todos,Melilla,De 16 a 19 años,2022T4,,2022,4
Todos,Melilla,De 16 a 19 años,2022T3,100.0,2022,3
Todos,Melilla,De 16 a 19 años,2022T2,100.0,2022,2
Todos,Melilla,De 16 a 19 años,2022T1,100.0,2022,1
Todos,Melilla,De 16 a 19 años,2021T4,100.0,2021,4
Todos,Melilla,De 16 a 19 años,2021T3,,2021,3
Todos,Melilla,De 16 a 19 años,2021T2,100.0,2021,2
Todos,Melilla,De 16 a 19 años,2021T1,100.0,2021,1
Todos,Melilla,De 20 a 24 años,2025T2,55.02,2025,2
Todos,Melilla,De 20 a 24 años,2025T1,57.38,2025,1
Todos,Melilla,De 20 a 24 años,2024T4,52.34,2024,4
Todos,Melilla,De 20 a 24 años,2024T3,45.47,2024,3
Todos,Melilla,De 20 a 24 años,2024T2,72.31,2024,2
Todos,Melilla,De 20 a 24 años,2024T1,62.32,2024,1
Todos,Melilla,De 20 a 24 años,2023T4,58.55,2023,4
Todos,Melilla,De 20 a 24 años,2023T3,32.21,2023,3
Todos,Melilla,De 20 a 24 años,2023T2,38.22,2023,2
Todos,Melilla,De 20 a 24 años,2023T1,46.53,2023,1
Todos,Melilla,De 20 a 24 años,2022T4,59.7,2022,4
Todos,Melilla,De 20 a 24 años,2022T3,41.53,2022,3
Todos,Melilla,De 20 a 24 años,2022T2,51.47,2022,2
