Unnamed: 0,PJ,Comunidad/Provincia,Total,T_Voluntario,T_Necesario,T_Consecutivo,Unnamed: 6,C_Ordinario,C_Especial,C_Sin Masa,Filename,prov_limpia,comunidad_autonoma_manual
1959,empresas,Toledo,12,12,0,0,,7,2,3,2024_4T.xlsx,toledo,Castilla La Mancha
1960,empresas,Cataluña,351,345,6,0,,100,22,229,2024_4T.xlsx,cataluna,
1961,empresas,Barcelona,308,305,3,0,,92,19,197,2024_4T.xlsx,barcelona,Cataluña
1962,empresas,Girona,16,14,2,0,,3,1,12,2024_4T.xlsx,girona,Cataluña
1963,empresas,Lleida,12,12,0,0,,3,0,9,2024_4T.xlsx,lleida,Cataluña
1964,empresas,Tarragona,15,14,1,0,,2,2,11,2024_4T.xlsx,tarragona,Cataluña
1965,empresas,Comunitat Valenciana,149,148,1,0,,27,56,66,2024_4T.xlsx,comunitat valenciana,
1966,empresas,Alicante,47,47,0,0,,6,3,38,2024_4T.xlsx,alicante,Valencia
1967,empresas,Castellón,11,11,0,0,,3,5,3,2024_4T.xlsx,castellon,Valencia
1968,empresas,Valencia,91,90,1,0,,18,48,25,2024_4T.xlsx,valencia,Valencia
1969,empresas,Extremadura,19,17,2,0,,9,2,8,2024_4T.xlsx,extremadura,
1970,empresas,Badajoz,10,10,0,0,,4,2,4,2024_4T.xlsx,badajoz,Extremadura
1971,empresas,Cáceres,9,7,2,0,,5,0,4,2024_4T.xlsx,caceres,Extremadura
1972,empresas,Galicia,63,61,2,0,,33,0,30,2024_4T.xlsx,galicia,
1973,empresas,A Coruña,32,31,1,0,,15,0,17,2024_4T.xlsx,a coruna,Galicia
1974,empresas,Lugo,8,8,0,0,,3,0,5,2024_4T.xlsx,lugo,Galicia
1975,empresas,Ourense,2,2,0,0,,2,0,0,2024_4T.xlsx,ourense,Galicia
1976,empresas,Pontevedra,21,20,1,0,,13,0,8,2024_4T.xlsx,pontevedra,Galicia
1977,empresas,Madrid,356,340,16,0,,89,156,111,2024_4T.xlsx,madrid,Madrid
1978,empresas,Murcia,46,45,1,0,,12,13,21,2024_4T.xlsx,murcia,Murcia
1979,empresas,Navarra,11,11,0,0,,5,1,5,2024_4T.xlsx,navarra,Navarra
1980,empresas,Pais Vasco,68,67,1,0,,22,21,25,2024_4T.xlsx,pais vasco,
1981,empresas,Araba/Álava,15,15,0,0,,5,4,6,2024_4T.xlsx,araba alava,Pais Vasco
1982,empresas,Bizkaia,34,33,1,0,,12,7,15,2024_4T.xlsx,bizkaia,Pais Vasco
1983,empresas,Gipuzkoa,19,19,0,0,,5,10,4,2024_4T.xlsx,gipuzkoa,Pais Vasco
1984,empresas,La Rioja,3,3,0,0,,1,0,2,2024_4T.xlsx,la rioja,La Rioja
1985,empresas,Ceuta y Melilla,2,2,0,0,,1,0,1,2024_4T.xlsx,ceuta y melilla,
1986,fisica,Andalucía,1945,1944,1,0,,271,19,1655,2025_1T.xlsx,andalucia,
1987,fisica,Almería,259,259,0,0,,20,6,233,2025_1T.xlsx,almeria,Andalucia
1988,fisica,Cádiz,338,338,0,0,,50,0,288,2025_1T.xlsx,cadiz,Andalucia
1989,fisica,Córdoba,111,111,0,0,,12,0,99,2025_1T.xlsx,cordoba,Andalucia
1990,fisica,Granada,201,201,0,0,,61,7,133,2025_1T.xlsx,granada,Andalucia
1991,fisica,Huelva,119,119,0,0,,34,0,85,2025_1T.xlsx,huelva,Andalucia
1992,fisica,Jaén,36,36,0,0,,17,0,19,2025_1T.xlsx,jaen,Andalucia
1993,fisica,Málaga,383,383,0,0,,53,6,324,2025_1T.xlsx,malaga,Andalucia
1994,fisica,Sevilla,498,497,1,0,,24,0,474,2025_1T.xlsx,sevilla,Andalucia
1995,fisica,Aragón,204,204,0,0,,20,1,183,2025_1T.xlsx,aragon,
1996,fisica,Huesca,62,62,0,0,,6,1,55,2025_1T.xlsx,huesca,Aragon
1997,fisica,Teruel,15,15,0,0,,0,0,15,2025_1T.xlsx,teruel,Aragon
1998,fisica,Zaragoza,127,127,0,0,,14,0,113,2025_1T.xlsx,zaragoza,Aragon
1999,fisica,Asturias,212,212,0,0,,49,0,163,2025_1T.xlsx,asturias,Asturias
2000,fisica,"Balears, Illes",306,304,0,2,,17,0,289,2025_1T.xlsx,balears illes,Baleares
2001,fisica,Canarias,607,607,0,0,,80,5,522,2025_1T.xlsx,canarias,
2002,fisica,Las Palmas de Gran Canaria,291,291,0,0,,36,1,254,2025_1T.xlsx,las palmas de gran canaria,
2003,fisica,Santa Cruz de Tenerife,316,316,0,0,,44,4,268,2025_1T.xlsx,santa cruz de tenerife,Canarias
2004,fisica,Cantabria,82,82,0,0,,7,0,75,2025_1T.xlsx,cantabria,Cantabria
2005,fisica,Castilla y León,535,533,1,1,,74,6,455,2025_1T.xlsx,castilla y leon,
2006,fisica,Ávila,23,23,0,0,,0,0,23,2025_1T.xlsx,avila,Castilla y Leon
2007,fisica,Burgos,30,30,0,0,,6,0,24,2025_1T.xlsx,burgos,Castilla y Leon
2008,fisica,León,104,103,1,0,,16,2,86,2025_1T.xlsx,leon,Castilla y Leon
2009,fisica,Palencia,31,31,0,0,,0,0,31,2025_1T.xlsx,palencia,Castilla y Leon
2010,fisica,Salamanca,70,70,0,0,,3,0,67,2025_1T.xlsx,salamanca,Castilla y Leon
2011,fisica,Segovia,21,20,0,1,,7,0,14,2025_1T.xlsx,segovia,Castilla y Leon
2012,fisica,Soria,18,18,0,0,,4,0,14,2025_1T.xlsx,soria,Castilla y Leon
2013,fisica,Valladolid,218,218,0,0,,38,4,176,2025_1T.xlsx,valladolid,Castilla y Leon
2014,fisica,Zamora,20,20,0,0,,0,0,20,2025_1T.xlsx,zamora,Castilla y Leon
2015,fisica,Castilla-La Mancha,294,294,0,0,,19,5,270,2025_1T.xlsx,castilla la mancha,
2016,fisica,Albacete,95,95,0,0,,0,0,95,2025_1T.xlsx,albacete,Castilla La Mancha
2017,fisica,Ciudad Real,4,4,0,0,,0,0,4,2025_1T.xlsx,ciudad real,Castilla La Mancha
2018,fisica,Cuenca,14,14,0,0,,0,0,14,2025_1T.xlsx,cuenca,Castilla La Mancha
2019,fisica,Guadalajara,75,75,0,0,,15,1,59,2025_1T.xlsx,guadalajara,Castilla La Mancha
2020,fisica,Toledo,106,106,0,0,,4,4,98,2025_1T.xlsx,toledo,Castilla La Mancha
2021,fisica,Cataluña,3550,3549,1,0,,466,1,3083,2025_1T.xlsx,cataluna,
2022,fisica,Barcelona,2801,2800,1,0,,413,1,2387,2025_1T.xlsx,barcelona,Cataluña
2023,fisica,Girona,205,205,0,0,,10,0,195,2025_1T.xlsx,girona,Cataluña
2024,fisica,Lleida,225,225,0,0,,22,0,203,2025_1T.xlsx,lleida,Cataluña
2025,fisica,Tarragona,319,319,0,0,,21,0,298,2025_1T.xlsx,tarragona,Cataluña
2026,fisica,Comunitat Valenciana,1649,1649,0,0,,119,12,1518,2025_1T.xlsx,comunitat valenciana,
2027,fisica,Alicante,772,772,0,0,,14,0,758,2025_1T.xlsx,alicante,Valencia
2028,fisica,Castellón,100,100,0,0,,17,0,83,2025_1T.xlsx,castellon,Valencia
2029,fisica,Valencia,777,777,0,0,,88,12,677,2025_1T.xlsx,valencia,Valencia
2030,fisica,Extremadura,179,179,0,0,,48,0,131,2025_1T.xlsx,extremadura,
2031,fisica,Badajoz,107,107,0,0,,37,0,70,2025_1T.xlsx,badajoz,Extremadura
2032,fisica,Cáceres,72,72,0,0,,11,0,61,2025_1T.xlsx,caceres,Extremadura
2033,fisica,Galicia,447,446,1,0,,66,0,381,2025_1T.xlsx,galicia,
2034,fisica,A Coruña,192,191,1,0,,16,0,176,2025_1T.xlsx,a coruna,Galicia
2035,fisica,Lugo,79,79,0,0,,8,0,71,2025_1T.xlsx,lugo,Galicia
2036,fisica,Ourense,22,22,0,0,,1,0,21,2025_1T.xlsx,ourense,Galicia
2037,fisica,Pontevedra,154,154,0,0,,41,0,113,2025_1T.xlsx,pontevedra,Galicia
2038,fisica,Madrid,2361,2360,1,0,,226,27,2108,2025_1T.xlsx,madrid,Madrid
2039,fisica,Murcia,791,791,0,0,,66,5,720,2025_1T.xlsx,murcia,Murcia
2040,fisica,Navarra,170,170,0,0,,19,0,151,2025_1T.xlsx,navarra,Navarra
2041,fisica,Pais Vasco,327,327,0,0,,25,1,301,2025_1T.xlsx,pais vasco,
2042,fisica,Araba/Álava,63,63,0,0,,7,0,56,2025_1T.xlsx,araba alava,Pais Vasco
2043,fisica,Bizkaia,178,178,0,0,,12,0,166,2025_1T.xlsx,bizkaia,Pais Vasco
2044,fisica,Gipuzkoa,86,86,0,0,,6,1,79,2025_1T.xlsx,gipuzkoa,Pais Vasco
2045,fisica,La Rioja,49,49,0,0,,1,0,48,2025_1T.xlsx,la rioja,La Rioja
2046,fisica,Ceuta y Melilla,10,10,0,0,,8,0,2,2025_1T.xlsx,ceuta y melilla,
2047,fisica,Ceuta,0,0,0,0,,0,0,0,2025_1T.xlsx,ceuta,Ceuta
2048,fisica,Melilla,10,10,0,0,,8,0,2,2025_1T.xlsx,melilla,Melilla
2049,empresas,Andalucía,178,168,10,0,,64,20,94,2025_1T.xlsx,andalucia,
2050,empresas,Almería,17,13,4,0,,7,6,4,2025_1T.xlsx,almeria,Andalucia
2051,empresas,Cádiz,18,18,0,0,,9,1,8,2025_1T.xlsx,cadiz,Andalucia
2052,empresas,Córdoba,6,6,0,0,,1,0,5,2025_1T.xlsx,cordoba,Andalucia
2053,empresas,Granada,21,19,2,0,,9,5,7,2025_1T.xlsx,granada,Andalucia
2054,empresas,Huelva,6,6,0,0,,4,0,2,2025_1T.xlsx,huelva,Andalucia
2055,empresas,Jaén,5,5,0,0,,2,2,1,2025_1T.xlsx,jaen,Andalucia
2056,empresas,Málaga,42,42,0,0,,12,2,28,2025_1T.xlsx,malaga,Andalucia
2057,empresas,Sevilla,63,59,4,0,,20,4,39,2025_1T.xlsx,sevilla,Andalucia
2058,empresas,Aragón,27,27,0,0,,13,2,12,2025_1T.xlsx,aragon,
2059,empresas,Huesca,6,6,0,0,,3,1,2,2025_1T.xlsx,huesca,Aragon
2060,empresas,Teruel,1,1,0,0,,1,0,0,2025_1T.xlsx,teruel,Aragon
2061,empresas,Zaragoza,20,20,0,0,,9,1,10,2025_1T.xlsx,zaragoza,Aragon
2062,empresas,Asturias,31,31,0,0,,9,7,15,2025_1T.xlsx,asturias,Asturias
2063,empresas,"Balears, Illes",39,36,3,0,,25,1,13,2025_1T.xlsx,balears illes,Baleares
2064,empresas,Canarias,28,28,0,0,,6,12,10,2025_1T.xlsx,canarias,
2065,empresas,Las Palmas de Gran Canaria,16,16,0,0,,2,8,6,2025_1T.xlsx,las palmas de gran canaria,
2066,empresas,Santa Cruz de Tenerife,12,12,0,0,,4,4,4,2025_1T.xlsx,santa cruz de tenerife,Canarias
2067,empresas,Cantabria,10,9,1,0,,4,4,2,2025_1T.xlsx,cantabria,Cantabria
2068,empresas,Castilla y León,28,27,1,0,,7,7,14,2025_1T.xlsx,castilla y leon,
2069,empresas,Ávila,1,1,0,0,,0,0,1,2025_1T.xlsx,avila,Castilla y Leon
2070,empresas,Burgos,5,5,0,0,,1,0,4,2025_1T.xlsx,burgos,Castilla y Leon
2071,empresas,León,3,2,1,0,,1,2,0,2025_1T.xlsx,leon,Castilla y Leon
2072,empresas,Palencia,1,1,0,0,,1,0,0,2025_1T.xlsx,palencia,Castilla y Leon
2073,empresas,Salamanca,6,6,0,0,,2,0,4,2025_1T.xlsx,salamanca,Castilla y Leon
2074,empresas,Segovia,0,0,0,0,,0,0,0,2025_1T.xlsx,segovia,Castilla y Leon
2075,empresas,Soria,1,1,0,0,,1,0,0,2025_1T.xlsx,soria,Castilla y Leon
2076,empresas,Valladolid,10,10,0,0,,1,5,4,2025_1T.xlsx,valladolid,Castilla y Leon
2077,empresas,Zamora,1,1,0,0,,0,0,1,2025_1T.xlsx,zamora,Castilla y Leon
2078,empresas,Castilla-La Mancha,44,44,0,0,,8,2,34,2025_1T.xlsx,castilla la mancha,
2079,empresas,Albacete,12,12,0,0,,3,0,9,2025_1T.xlsx,albacete,Castilla La Mancha
2080,empresas,Ciudad Real,19,19,0,0,,2,0,17,2025_1T.xlsx,ciudad real,Castilla La Mancha
2081,empresas,Cuenca,2,2,0,0,,0,0,2,2025_1T.xlsx,cuenca,Castilla La Mancha
2082,empresas,Guadalajara,5,5,0,0,,2,1,2,2025_1T.xlsx,guadalajara,Castilla La Mancha
2083,empresas,Toledo,6,6,0,0,,1,1,4,2025_1T.xlsx,toledo,Castilla La Mancha
2084,empresas,Cataluña,450,441,9,0,,117,25,308,2025_1T.xlsx,cataluna,
2085,empresas,Barcelona,386,378,8,0,,101,20,265,2025_1T.xlsx,barcelona,Cataluña
2086,empresas,Girona,15,15,0,0,,0,1,14,2025_1T.xlsx,girona,Cataluña
2087,empresas,Lleida,16,16,0,0,,5,1,10,2025_1T.xlsx,lleida,Cataluña
2088,empresas,Tarragona,33,32,1,0,,11,3,19,2025_1T.xlsx,tarragona,Cataluña
2089,empresas,Comunitat Valenciana,206,201,5,0,,61,48,97,2025_1T.xlsx,comunitat valenciana,
2090,empresas,Alicante,108,106,2,0,,30,5,73,2025_1T.xlsx,alicante,Valencia
2091,empresas,Castellón,14,14,0,0,,7,0,7,2025_1T.xlsx,castellon,Valencia
2092,empresas,Valencia,84,81,3,0,,24,43,17,2025_1T.xlsx,valencia,Valencia
2093,empresas,Extremadura,25,25,0,0,,8,5,12,2025_1T.xlsx,extremadura,
2094,empresas,Badajoz,22,22,0,0,,8,5,9,2025_1T.xlsx,badajoz,Extremadura
2095,empresas,Cáceres,3,3,0,0,,0,0,3,2025_1T.xlsx,caceres,Extremadura
2096,empresas,Galicia,56,55,1,0,,24,2,30,2025_1T.xlsx,galicia,
2097,empresas,A Coruña,23,22,1,0,,7,2,14,2025_1T.xlsx,a coruna,Galicia
2098,empresas,Lugo,14,14,0,0,,9,0,5,2025_1T.xlsx,lugo,Galicia
2099,empresas,Ourense,4,4,0,0,,2,0,2,2025_1T.xlsx,ourense,Galicia
2100,empresas,Pontevedra,15,15,0,0,,6,0,9,2025_1T.xlsx,pontevedra,Galicia
2101,empresas,Madrid,375,373,2,0,,69,182,124,2025_1T.xlsx,madrid,Madrid
2102,empresas,Murcia,63,62,1,0,,22,10,31,2025_1T.xlsx,murcia,Murcia
2103,empresas,Navarra,17,15,2,0,,9,0,8,2025_1T.xlsx,navarra,Navarra
2104,empresas,Pais Vasco,82,81,1,0,,27,26,29,2025_1T.xlsx,pais vasco,
2105,empresas,Araba/Álava,13,13,0,0,,4,2,7,2025_1T.xlsx,araba alava,Pais Vasco
2106,empresas,Bizkaia,49,49,0,0,,17,20,12,2025_1T.xlsx,bizkaia,Pais Vasco
2107,empresas,Gipuzkoa,20,19,1,0,,6,4,10,2025_1T.xlsx,gipuzkoa,Pais Vasco
2108,empresas,La Rioja,5,5,0,0,,4,1,0,2025_1T.xlsx,la rioja,La Rioja
2109,empresas,Ceuta y Melilla,2,2,0,0,,0,1,1,2025_1T.xlsx,ceuta y melilla,
2110,fisica,Ceuta,2,2,0,0,,0,0,2,2025_2T.xlsx,ceuta,Ceuta
2111,fisica,Melilla,17,17,0,0,,4,0,13,2025_2T.xlsx,melilla,Melilla
2112,fisica,Andalucía,1411,1411,0,0,,178,28,1205,2025_2T.xlsx,andalucia,
2113,fisica,Almería,190,190,0,0,,21,9,160,2025_2T.xlsx,almeria,Andalucia
2114,fisica,Cádiz,282,282,0,0,,15,0,267,2025_2T.xlsx,cadiz,Andalucia
2115,fisica,Córdoba,94,94,0,0,,14,0,80,2025_2T.xlsx,cordoba,Andalucia
2116,fisica,Granada,159,159,0,0,,44,6,109,2025_2T.xlsx,granada,Andalucia
2117,fisica,Huelva,54,54,0,0,,12,0,42,2025_2T.xlsx,huelva,Andalucia
2118,fisica,Jaén,11,11,0,0,,7,0,4,2025_2T.xlsx,jaen,Andalucia
2119,fisica,Málaga,186,186,0,0,,19,7,160,2025_2T.xlsx,malaga,Andalucia
2120,fisica,Sevilla,435,435,0,0,,46,6,383,2025_2T.xlsx,sevilla,Andalucia
2121,fisica,Aragón,159,159,0,0,,23,1,135,2025_2T.xlsx,aragon,
2122,fisica,Huesca,40,40,0,0,,4,1,35,2025_2T.xlsx,huesca,Aragon
2123,fisica,Teruel,19,19,0,0,,3,0,16,2025_2T.xlsx,teruel,Aragon
2124,fisica,Zaragoza,100,100,0,0,,16,0,84,2025_2T.xlsx,zaragoza,Aragon
2125,fisica,Asturias,189,189,0,0,,34,2,153,2025_2T.xlsx,asturias,Asturias
2126,fisica,"Balears, Illes",452,452,0,0,,22,0,430,2025_2T.xlsx,balears illes,Baleares
2127,fisica,Canarias,793,793,0,0,,83,4,706,2025_2T.xlsx,canarias,
2128,fisica,Las Palmas de Gran Canaria,597,597,0,0,,56,2,539,2025_2T.xlsx,las palmas de gran canaria,
2129,fisica,Santa Cruz de Tenerife,196,196,0,0,,27,2,167,2025_2T.xlsx,santa cruz de tenerife,Canarias
2130,fisica,Cantabria,69,69,0,0,,9,0,60,2025_2T.xlsx,cantabria,Cantabria
2131,fisica,Castilla y León,326,326,0,0,,32,1,293,2025_2T.xlsx,castilla y leon,
2132,fisica,Ávila,21,21,0,0,,1,0,20,2025_2T.xlsx,avila,Castilla y Leon
2133,fisica,Burgos,29,29,0,0,,1,0,28,2025_2T.xlsx,burgos,Castilla y Leon
2134,fisica,León,76,76,0,0,,14,1,61,2025_2T.xlsx,leon,Castilla y Leon
2135,fisica,Palencia,10,10,0,0,,0,0,10,2025_2T.xlsx,palencia,Castilla y Leon
2136,fisica,Salamanca,44,44,0,0,,2,0,42,2025_2T.xlsx,salamanca,Castilla y Leon
2137,fisica,Segovia,27,27,0,0,,8,0,19,2025_2T.xlsx,segovia,Castilla y Leon
2138,fisica,Soria,9,9,0,0,,3,0,6,2025_2T.xlsx,soria,Castilla y Leon
2139,fisica,Valladolid,107,107,0,0,,3,0,104,2025_2T.xlsx,valladolid,Castilla y Leon
2140,fisica,Zamora,3,3,0,0,,0,0,3,2025_2T.xlsx,zamora,Castilla y Leon
2141,fisica,Castilla-La Mancha,344,344,0,0,,26,3,315,2025_2T.xlsx,castilla la mancha,
2142,fisica,Albacete,96,96,0,0,,0,0,96,2025_2T.xlsx,albacete,Castilla La Mancha
2143,fisica,Ciudad Real,2,2,0,0,,1,0,1,2025_2T.xlsx,ciudad real,Castilla La Mancha
2144,fisica,Cuenca,27,27,0,0,,3,0,24,2025_2T.xlsx,cuenca,Castilla La Mancha
2145,fisica,Guadalajara,67,67,0,0,,6,2,59,2025_2T.xlsx,guadalajara,Castilla La Mancha
2146,fisica,Toledo,152,152,0,0,,16,1,135,2025_2T.xlsx,toledo,Castilla La Mancha
2147,fisica,Cataluña,2558,2556,2,0,,313,4,2241,2025_2T.xlsx,cataluna,
2148,fisica,Barcelona,1920,1918,2,0,,272,3,1645,2025_2T.xlsx,barcelona,Cataluña
2149,fisica,Girona,228,228,0,0,,9,0,219,2025_2T.xlsx,girona,Cataluña
2150,fisica,Lleida,203,203,0,0,,14,1,188,2025_2T.xlsx,lleida,Cataluña
2151,fisica,Tarragona,207,207,0,0,,18,0,189,2025_2T.xlsx,tarragona,Cataluña
2152,fisica,Comunitat Valenciana,1389,1389,0,0,,119,27,1243,2025_2T.xlsx,comunitat valenciana,
2153,fisica,Alicante,546,546,0,0,,12,3,531,2025_2T.xlsx,alicante,Valencia
2154,fisica,Castellón,129,129,0,0,,10,0,119,2025_2T.xlsx,castellon,Valencia
2155,fisica,Valencia,714,714,0,0,,97,24,593,2025_2T.xlsx,valencia,Valencia
2156,fisica,Extremadura,151,151,0,0,,55,1,95,2025_2T.xlsx,extremadura,
2157,fisica,Badajoz,101,101,0,0,,42,0,59,2025_2T.xlsx,badajoz,Extremadura
2158,fisica,Cáceres,50,50,0,0,,13,1,36,2025_2T.xlsx,caceres,Extremadura
2159,fisica,Galicia,457,456,1,0,,56,4,397,2025_2T.xlsx,galicia,
2160,fisica,A Coruña,176,175,1,0,,17,3,156,2025_2T.xlsx,a coruna,Galicia
2161,fisica,Lugo,72,72,0,0,,12,1,59,2025_2T.xlsx,lugo,Galicia
2162,fisica,Ourense,31,31,0,0,,2,0,29,2025_2T.xlsx,ourense,Galicia
2163,fisica,Pontevedra,178,178,0,0,,25,0,153,2025_2T.xlsx,pontevedra,Galicia
2164,fisica,Madrid,1400,1400,0,0,,73,48,1279,2025_2T.xlsx,madrid,Madrid
2165,fisica,Murcia,637,637,0,0,,65,7,565,2025_2T.xlsx,murcia,Murcia
2166,fisica,Navarra,84,84,0,0,,12,0,72,2025_2T.xlsx,navarra,Navarra
2167,fisica,Pais Vasco,249,249,0,0,,22,0,227,2025_2T.xlsx,pais vasco,
2168,fisica,Araba/Álava,39,39,0,0,,2,0,37,2025_2T.xlsx,araba alava,Pais Vasco
2169,fisica,Bizkaia,142,142,0,0,,13,0,129,2025_2T.xlsx,bizkaia,Pais Vasco
2170,fisica,Gipuzkoa,68,68,0,0,,7,0,61,2025_2T.xlsx,gipuzkoa,Pais Vasco
2171,fisica,La Rioja,29,29,0,0,,3,3,23,2025_2T.xlsx,la rioja,La Rioja
2172,fisica,Ceuta y Melilla,17,17,0,0,,4,0,13,2025_2T.xlsx,ceuta y melilla,
2173,empresas,Andalucía,137,134,3,0,,43,18,76,2025_2T.xlsx,andalucia,
2174,empresas,Almería,18,18,0,0,,6,3,9,2025_2T.xlsx,almeria,Andalucia
2175,empresas,Cádiz,13,12,1,0,,6,0,7,2025_2T.xlsx,cadiz,Andalucia
2176,empresas,Córdoba,11,11,0,0,,4,0,7,2025_2T.xlsx,cordoba,Andalucia
2177,empresas,Granada,14,13,1,0,,4,7,3,2025_2T.xlsx,granada,Andalucia
2178,empresas,Huelva,4,4,0,0,,1,3,0,2025_2T.xlsx,huelva,Andalucia
2179,empresas,Jaén,4,4,0,0,,2,0,2,2025_2T.xlsx,jaen,Andalucia
2180,empresas,Málaga,37,37,0,0,,8,2,27,2025_2T.xlsx,malaga,Andalucia
2181,empresas,Sevilla,36,35,1,0,,12,3,21,2025_2T.xlsx,sevilla,Andalucia
2182,empresas,Aragón,24,23,1,0,,10,4,10,2025_2T.xlsx,aragon,
2183,empresas,Huesca,4,4,0,0,,1,3,0,2025_2T.xlsx,huesca,Aragon
2184,empresas,Teruel,2,2,0,0,,1,0,1,2025_2T.xlsx,teruel,Aragon
2185,empresas,Zaragoza,18,17,1,0,,8,1,9,2025_2T.xlsx,zaragoza,Aragon
2186,empresas,Asturias,20,20,0,0,,5,7,8,2025_2T.xlsx,asturias,Asturias
2187,empresas,"Balears, Illes",30,29,1,0,,16,0,14,2025_2T.xlsx,balears illes,Baleares
2188,empresas,Canarias,23,23,0,0,,4,11,8,2025_2T.xlsx,canarias,
2189,empresas,Las Palmas de Gran Canaria,13,13,0,0,,1,6,6,2025_2T.xlsx,las palmas de gran canaria,
2190,empresas,Santa Cruz de Tenerife,10,10,0,0,,3,5,2,2025_2T.xlsx,santa cruz de tenerife,Canarias
2191,empresas,Cantabria,4,4,0,0,,1,2,1,2025_2T.xlsx,cantabria,Cantabria
2192,empresas,Castilla y León,28,27,1,0,,6,8,14,2025_2T.xlsx,castilla y leon,
2193,empresas,Ávila,0,0,0,0,,0,0,0,2025_2T.xlsx,avila,Castilla y Leon
2194,empresas,Burgos,5,5,0,0,,0,1,4,2025_2T.xlsx,burgos,Castilla y Leon
2195,empresas,León,4,3,1,0,,1,2,1,2025_2T.xlsx,leon,Castilla y Leon
2196,empresas,Palencia,2,2,0,0,,0,0,2,2025_2T.xlsx,palencia,Castilla y Leon
2197,empresas,Salamanca,1,1,0,0,,0,0,1,2025_2T.xlsx,salamanca,Castilla y Leon
2198,empresas,Segovia,4,4,0,0,,0,3,1,2025_2T.xlsx,segovia,Castilla y Leon
2199,empresas,Soria,1,1,0,0,,0,0,1,2025_2T.xlsx,soria,Castilla y Leon
2200,empresas,Valladolid,5,5,0,0,,2,1,2,2025_2T.xlsx,valladolid,Castilla y Leon
2201,empresas,Zamora,6,6,0,0,,3,1,2,2025_2T.xlsx,zamora,Castilla y Leon
2202,empresas,Castilla-La Mancha,48,43,5,0,,15,6,27,2025_2T.xlsx,castilla la mancha,
2203,empresas,Albacete,14,12,2,0,,5,2,7,2025_2T.xlsx,albacete,Castilla La Mancha
2204,empresas,Ciudad Real,9,9,0,0,,1,0,8,2025_2T.xlsx,ciudad real,Castilla La Mancha
2205,empresas,Cuenca,2,2,0,0,,0,0,2,2025_2T.xlsx,cuenca,Castilla La Mancha
2206,empresas,Guadalajara,7,7,0,0,,1,3,3,2025_2T.xlsx,guadalajara,Castilla La Mancha
2207,empresas,Toledo,16,13,3,0,,8,1,7,2025_2T.xlsx,toledo,Castilla La Mancha
2208,empresas,Cataluña,376,365,11,0,,105,27,244,2025_2T.xlsx,cataluna,
2209,empresas,Barcelona,328,320,8,0,,95,25,208,2025_2T.xlsx,barcelona,Cataluña
2210,empresas,Girona,19,18,1,0,,4,1,14,2025_2T.xlsx,girona,Cataluña
2211,empresas,Lleida,13,12,1,0,,4,0,9,2025_2T.xlsx,lleida,Cataluña
2212,empresas,Tarragona,16,15,1,0,,2,1,13,2025_2T.xlsx,tarragona,Cataluña
2213,empresas,Comunitat Valenciana,219,216,3,0,,45,57,117,2025_2T.xlsx,comunitat valenciana,
2214,empresas,Alicante,104,104,0,0,,15,8,81,2025_2T.xlsx,alicante,Valencia
2215,empresas,Castellón,15,15,0,0,,6,1,8,2025_2T.xlsx,castellon,Valencia
2216,empresas,Valencia,100,97,3,0,,24,48,28,2025_2T.xlsx,valencia,Valencia
2217,empresas,Extremadura,15,15,0,0,,6,0,9,2025_2T.xlsx,extremadura,
2218,empresas,Badajoz,11,11,0,0,,5,0,6,2025_2T.xlsx,badajoz,Extremadura
2219,empresas,Cáceres,4,4,0,0,,1,0,3,2025_2T.xlsx,caceres,Extremadura
2220,empresas,Galicia,88,87,1,0,,41,2,45,2025_2T.xlsx,galicia,
2221,empresas,A Coruña,41,41,0,0,,17,2,22,2025_2T.xlsx,a coruna,Galicia
2222,empresas,Lugo,8,8,0,0,,5,0,3,2025_2T.xlsx,lugo,Galicia
2223,empresas,Ourense,3,3,0,0,,1,0,2,2025_2T.xlsx,ourense,Galicia
2224,empresas,Pontevedra,36,35,1,0,,18,0,18,2025_2T.xlsx,pontevedra,Galicia
2225,empresas,Madrid,280,264,16,0,,56,141,83,2025_2T.xlsx,madrid,Madrid
2226,empresas,Murcia,41,40,1,0,,17,4,20,2025_2T.xlsx,murcia,Murcia
2227,empresas,Navarra,12,12,0,0,,7,0,5,2025_2T.xlsx,navarra,Navarra
2228,empresas,Pais Vasco,77,75,2,0,,25,20,32,2025_2T.xlsx,pais vasco,
2229,empresas,Araba/Álava,10,10,0,0,,3,2,5,2025_2T.xlsx,araba alava,Pais Vasco
2230,empresas,Bizkaia,42,41,1,0,,14,12,16,2025_2T.xlsx,bizkaia,Pais Vasco
2231,empresas,Gipuzkoa,25,24,1,0,,8,6,11,2025_2T.xlsx,gipuzkoa,Pais Vasco
2232,empresas,La Rioja,11,11,0,0,,4,6,1,2025_2T.xlsx,la rioja,La Rioja
2233,empresas,Ceuta y Melilla,2,2,0,0,,0,0,2,2025_2T.xlsx,ceuta y melilla,
